zone_risk,rain,aqi,traffic,claims,consistency,waterlogging_history,forecast_rain_48h,forecast_aqi_48h,coverage_hours,premium
70,66,62,6,2,0.7260695275612237,84,6,322,24,28.0
57,13,240,1,2,0.5755809790941133,33,8,126,16,24.59
46,29,352,7,1,0.6768189315700552,99,45,119,24,28.0
17,23,116,4,0,0.9841798907548469,8,62,315,24,20.08
19,49,93,6,0,0.7292025265152644,94,57,369,24,28.0
65,97,259,3,0,0.885656816612507,5,64,237,24,28.0
77,28,288,6,0,0.5703477119303731,17,17,382,24,28.0
95,61,188,7,1,0.9952007672910999,99,16,228,24,28.0
23,56,398,6,1,0.9238225733260214,10,73,141,24,28.0
20,98,256,8,3,0.9679870423553621,20,64,142,24,28.0
33,29,148,1,3,0.9302449713983243,72,94,108,24,26.84
40,63,305,7,1,0.920654175749851,97,11,109,16,28.0
61,26,189,8,4,0.9446070067120954,59,28,80,24,28.0
86,75,292,2,0,0.5283012328027327,58,39,226,24,28.0
41,37,397,7,4,0.6576281286874149,75,12,88,16,28.0
32,91,191,1,4,0.8842052715570171,33,50,161,24,28.0
95,9,249,5,4,0.7462658905048298,12,79,335,24,28.0
40,4,321,9,3,0.737896895867368,36,77,321,24,28.0
52,83,368,8,3,0.9208376046357444,64,98,93,24,28.0
29,69,283,1,3,0.8243609400774528,30,65,323,24,28.0
37,67,302,1,1,0.9401848131295591,44,57,224,24,25.6
75,51,344,7,1,0.5209750757450251,0,74,393,24,28.0
83,13,255,7,2,0.5243137358176388,99,26,228,24,28.0
28,61,376,3,4,0.6512519801757057,60,99,120,24,28.0
16,49,95,8,1,0.7864433005899532,13,72,151,24,27.71
78,64,242,9,3,0.7358264006641944,25,43,244,24,28.0
79,61,156,8,4,0.8124115710467189,87,45,161,24,28.0
90,31,147,8,4,0.8067463859259898,47,97,321,24,28.0
34,71,334,4,0,0.7601731684357871,33,66,143,24,28.0
43,31,334,9,1,0.575517496248463,6,68,185,24,28.0
27,81,226,9,4,0.8279586762409867,9,3,93,8,28.0
17,54,324,8,2,0.704923049355121,55,80,281,24,28.0
53,58,375,9,4,0.5125125507819333,46,16,175,24,28.0
63,90,327,5,2,0.676577201141269,12,77,144,24,28.0
75,51,152,5,0,0.7360389173400066,70,27,266,24,28.0
55,27,51,1,2,0.9682416240085375,76,81,214,24,25.64
33,71,84,2,0,0.9714777273678095,76,9,386,24,22.84
71,42,246,9,2,0.7272539450352407,59,62,357,24,28.0
32,29,220,7,3,0.612668455727164,72,6,321,24,28.0
32,57,136,9,4,0.9046406321857166,64,58,195,24,28.0
97,76,312,5,4,0.6715881935161656,87,13,392,24,28.0
43,59,153,7,3,0.7233607779949368,15,49,205,24,28.0
77,91,170,5,0,0.6967240766118179,83,25,361,24,28.0
99,21,122,5,0,0.7260041439935405,1,52,168,24,26.54
16,99,124,3,2,0.7822014627553,2,55,384,24,26.19
26,51,312,5,1,0.8416518263020107,60,15,278,24,28.0
76,58,352,9,2,0.8515692716437404,84,40,71,24,28.0
63,4,194,5,0,0.9312087701348841,80,34,217,24,27.61
31,47,102,2,2,0.5214186605944993,48,70,207,24,27.47
28,54,264,8,0,0.7077797660616583,27,38,345,24,28.0
92,28,69,4,1,0.8431166400482238,96,24,202,24,28.0
13,3,192,8,1,0.9448568600621987,91,70,209,24,28.0
85,98,229,9,4,0.5370282422485182,43,96,388,24,28.0
39,15,251,2,1,0.7931103557636225,23,11,365,24,24.6
69,92,263,4,0,0.602546876861805,39,63,83,24,28.0
43,47,245,6,4,0.5346581306856584,83,89,384,24,28.0
80,70,163,7,1,0.8909200955864939,96,52,369,24,28.0
93,60,234,8,4,0.5328404178288086,86,77,373,24,28.0
30,60,251,6,3,0.7163524573132749,85,28,202,24,28.0
67,13,127,2,4,0.8259771724920851,17,53,326,24,28.0
62,82,205,4,2,0.6111957177560161,63,64,161,24,28.0
25,19,113,1,0,0.755778098259656,68,57,216,24,18.02
86,35,143,9,3,0.8919561902936168,62,84,73,24,28.0
62,94,132,6,3,0.6941965901919435,11,55,320,24,28.0
92,91,218,5,4,0.7510742263184926,66,32,171,24,28.0
30,83,242,7,0,0.6042472374771303,63,89,333,24,28.0
99,12,285,5,4,0.8476647032262835,61,22,135,24,28.0
30,53,368,4,0,0.9208528826114737,72,31,252,24,28.0
33,6,121,1,0,0.9696092474388426,27,42,146,24,14.47
55,0,215,5,2,0.7830237864620921,73,75,251,24,28.0
63,97,329,6,4,0.5989866277674838,99,99,367,24,28.0
52,86,127,3,2,0.7827016959752522,56,64,82,24,28.0
28,35,247,4,0,0.8553439397793992,48,74,290,24,27.75
32,32,90,8,4,0.5906291458149409,97,17,311,24,28.0
61,39,242,4,1,0.6831515726311694,8,68,188,24,28.0
77,73,152,1,2,0.615565431802999,48,23,210,24,28.0
28,1,360,3,0,0.5044563920858744,2,85,340,24,26.56
94,88,115,1,3,0.8829790856527586,5,54,292,24,28.0
30,50,212,4,1,0.5159027656169206,15,66,248,24,27.72
73,1,306,1,2,0.6818295571658033,68,84,141,24,28.0
27,87,209,1,1,0.743734904157772,32,96,245,24,27.12
37,86,358,7,1,0.7614936540958548,35,33,137,24,28.0
27,15,282,5,0,0.8349631710806615,7,87,399,24,27.8
93,17,373,4,2,0.7976866832744467,17,55,84,24,28.0
15,25,303,5,4,0.5684394333186285,90,31,182,24,28.0
73,70,305,6,2,0.9967100547912839,44,34,75,24,28.0
32,12,334,2,3,0.7373228616379442,5,10,258,24,24.87
76,45,135,6,4,0.9320578980981926,73,8,262,24,28.0
86,9,252,4,1,0.8047601556549622,94,51,84,24,28.0
42,71,209,7,0,0.9924329701724214,13,97,292,24,28.0
80,76,103,5,2,0.6346729395305521,74,1,238,24,28.0
26,77,353,8,0,0.855070941281264,37,17,331,24,28.0
46,69,218,1,4,0.6054846448558497,75,40,191,24,28.0
10,16,274,7,4,0.9839438249672092,30,61,185,24,28.0
39,76,385,2,4,0.6492943781441463,44,18,254,24,28.0
77,82,99,9,2,0.5846237987214473,35,67,105,24,28.0
48,62,177,7,1,0.8571589853051865,79,58,353,24,28.0
14,86,341,8,0,0.5879289406580963,18,6,282,24,28.0
90,65,129,7,4,0.8844338812459864,0,62,326,24,28.0
39,10,327,9,0,0.9457902789790548,87,44,85,24,28.0
96,71,231,4,1,0.7170381970984598,30,28,213,24,28.0
86,72,168,5,2,0.5669993406028353,88,75,270,24,28.0
20,10,290,5,1,0.5488049991148538,35,9,331,24,28.0
29,43,111,9,0,0.9795967432292607,23,11,365,24,28.0
93,77,263,3,2,0.7625439227359896,52,19,281,24,28.0
93,7,171,3,1,0.989542523688294,69,15,118,16,27.01
62,44,311,1,4,0.9040073745313917,89,80,156,24,28.0
61,15,358,7,4,0.8789231464662355,52,45,268,24,28.0
24,58,331,3,3,0.8344758208803125,61,83,133,24,28.0
14,9,385,9,3,0.5777561820395184,13,85,220,24,28.0
37,93,324,6,1,0.6979627035868146,85,78,188,24,28.0
63,97,201,6,0,0.7035424864076925,94,99,59,24,28.0
30,57,211,1,1,0.5436120694208614,61,0,367,24,25.96
73,86,298,9,0,0.8241094679869627,53,3,114,8,28.0
60,73,112,4,3,0.9501880111737996,45,68,160,24,28.0
56,90,202,4,0,0.9917953959921659,68,19,289,24,28.0
67,47,257,1,2,0.5811404121570118,80,3,162,16,28.0
77,50,138,1,2,0.7930552679490676,6,35,315,24,25.93
45,94,260,2,0,0.7766962201148819,6,11,218,24,22.27
72,97,74,1,4,0.793133921596634,72,5,243,24,28.0
18,66,265,7,1,0.6968317070278204,86,67,191,24,28.0
56,70,249,3,2,0.8110988231400665,64,41,87,24,28.0
22,43,201,6,0,0.6070423272513303,22,73,106,24,27.96
88,22,341,9,0,0.9215549782882013,13,80,83,24,28.0
79,68,287,3,0,0.5737788199886711,98,81,281,24,28.0
57,93,384,5,0,0.6987611645536079,18,66,213,24,28.0
13,74,282,1,3,0.9612248465918183,79,8,252,24,27.25
15,48,140,6,4,0.8159448361009272,80,55,206,24,28.0
62,39,251,2,3,0.7137469359971601,61,73,145,24,28.0
54,2,204,7,2,0.5764444228223982,74,45,379,24,28.0
42,57,192,6,2,0.6781157543804208,6,0,251,24,28.0
30,78,207,8,2,0.6737821405808706,14,35,55,24,28.0
51,49,161,2,2,0.813182172238329,29,76,344,24,28.0
21,97,108,8,3,0.9322384518089142,47,13,130,16,28.0
58,66,279,7,4,0.8623547437321888,71,80,321,24,28.0
25,27,228,8,0,0.7351650441523836,45,77,287,24,28.0
47,83,97,9,1,0.7339071480904859,92,66,379,24,28.0
93,65,204,8,1,0.7464125379497429,57,96,311,24,28.0
48,17,377,9,1,0.9598108513205044,19,27,242,24,28.0
53,22,352,7,1,0.8054868233979406,15,36,229,24,28.0
19,37,93,6,0,0.5412290389919769,51,69,397,24,28.0
68,12,61,2,0,0.6937208086776174,56,53,313,24,24.11
72,8,237,8,1,0.671633578536202,2,72,318,24,28.0
18,94,101,7,4,0.904876858717832,94,44,358,24,28.0
72,94,386,9,2,0.7946742882527422,93,9,142,16,28.0
27,11,98,7,2,0.5930660771840497,55,87,138,24,28.0
64,24,288,9,3,0.7325868483283191,37,27,57,24,28.0
83,88,341,2,2,0.5032447606934987,59,71,372,24,28.0
62,81,159,3,0,0.5652197272666732,27,62,324,24,28.0
95,69,96,7,3,0.894387118187715,19,36,252,24,28.0
11,63,341,5,1,0.7078944507886266,60,45,261,24,28.0
37,86,340,1,4,0.9722423875467248,21,62,281,24,28.0
67,69,232,1,2,0.9693979548764288,73,64,92,24,28.0
26,67,334,7,3,0.6014203970403401,59,5,312,24,28.0
55,56,103,4,2,0.66091375408454,90,77,110,24,28.0
47,31,200,8,4,0.7218676812793023,12,33,393,24,28.0
74,75,313,3,0,0.5248063683309658,90,17,347,24,28.0
50,69,210,5,1,0.7754563199739428,53,86,146,24,28.0
94,97,361,4,0,0.5063694716686076,43,1,276,24,28.0
23,40,179,3,2,0.5647633049501761,0,1,76,8,20.35
11,93,187,3,1,0.5422728613062039,47,55,144,24,26.25
54,88,106,2,0,0.9986830907748518,81,48,396,24,27.57
14,70,251,3,0,0.7140464383124718,35,9,276,24,23.28
46,19,318,3,3,0.7491857227254597,44,59,234,24,28.0
63,36,260,5,4,0.7036232086310352,91,99,260,24,28.0
51,0,72,7,3,0.7146053897708499,40,59,67,24,28.0
72,60,98,3,0,0.9103127965335973,82,52,330,24,28.0
74,4,313,7,2,0.8645516417974382,72,4,296,24,28.0
13,92,399,8,4,0.6459834803254343,21,71,105,24,28.0
27,24,225,4,3,0.758512931109405,79,65,258,24,28.0
19,70,108,3,3,0.8425149746345942,53,61,386,24,28.0
18,8,150,8,2,0.6510927549997084,65,9,201,24,28.0
89,82,183,6,4,0.9650134189440811,55,40,233,24,28.0
44,37,386,3,1,0.7652315000204077,69,10,332,24,28.0
57,23,323,6,0,0.7506053756873458,33,96,107,24,28.0
57,53,195,3,0,0.9749512972097674,85,42,246,24,27.0
61,72,352,5,3,0.927417075618668,87,7,165,16,28.0
70,16,83,4,1,0.8691084000681599,9,93,156,24,25.32
80,46,133,1,2,0.6966232323960189,35,25,255,24,27.68
17,54,396,9,1,0.681564221423036,85,44,99,24,28.0
73,94,307,4,4,0.5731161260641042,8,19,276,24,28.0
67,78,265,1,0,0.7083595574865245,74,7,116,16,26.19
28,66,237,4,2,0.5585207413442217,79,54,359,24,28.0
26,61,219,8,0,0.5320000413761934,85,69,56,24,28.0
23,10,61,5,4,0.7269700290653908,53,54,128,24,28.0
99,96,298,8,0,0.5510308925689134,99,47,376,24,28.0
31,13,353,2,1,0.6264181015373951,88,26,384,24,28.0
37,8,376,8,1,0.6280535458003129,86,7,307,24,28.0
66,51,235,9,4,0.6052311085710017,58,1,354,24,28.0
29,28,194,9,2,0.7174795531756084,61,11,61,16,28.0
72,15,74,6,2,0.7914357860142756,17,44,160,24,28.0
89,67,189,1,0,0.8398379337453198,17,53,146,24,23.06
36,82,289,9,1,0.825078110369247,59,53,136,24,28.0
14,35,103,8,3,0.8803239697890128,69,99,286,24,28.0
13,73,370,5,4,0.9459375834671104,30,90,258,24,28.0
96,76,352,3,3,0.6085822579782212,12,62,349,24,28.0
33,2,175,1,0,0.7652530500447715,76,77,243,24,21.85
40,67,260,5,0,0.729233805072862,43,93,132,24,28.0
50,73,228,8,0,0.7818588397738089,59,38,310,24,28.0
15,13,247,6,1,0.6623000536398252,73,15,331,24,28.0
17,44,270,4,0,0.8986866343872387,64,28,319,24,26.4
26,12,398,2,2,0.566502010493829,32,28,86,24,26.31
92,45,329,5,4,0.6384352584825783,87,97,144,24,28.0
39,59,305,9,2,0.6625257618047937,25,17,213,24,28.0
17,17,363,1,1,0.6235109351739427,91,32,99,24,23.78
13,83,213,9,3,0.704096540908709,44,22,110,24,28.0
74,5,73,5,4,0.6453331307996886,87,44,112,24,28.0
38,95,315,3,0,0.6840667949905691,95,11,53,16,28.0
99,66,194,9,4,0.5156998149063705,52,83,154,24,28.0
37,98,65,5,4,0.5558639136780312,53,31,163,24,28.0
47,69,279,6,3,0.960517193272669,76,46,358,24,28.0
42,27,170,3,1,0.5420852182801019,39,65,117,24,26.92
98,89,286,2,1,0.5950890677619962,20,43,264,24,28.0
11,90,289,6,1,0.7921093106464018,25,15,247,24,28.0
32,41,86,8,4,0.9174870366824451,5,31,194,24,28.0
47,16,342,7,0,0.9783059270819293,60,76,135,24,28.0
72,6,134,6,4,0.7659908999525004,2,8,96,16,28.0
94,93,273,7,2,0.7841736253991234,70,2,277,24,28.0
58,66,360,4,1,0.5146468525026853,63,30,240,24,28.0
75,30,352,6,1,0.6899780625737042,96,82,95,24,28.0
98,57,238,6,0,0.7723898076850498,60,80,63,24,28.0
54,76,279,7,1,0.8481879249352828,57,55,183,24,28.0
98,66,227,6,2,0.6267345706214469,4,23,103,24,28.0
43,38,161,8,3,0.8751562191898599,48,33,257,24,28.0
16,17,119,2,3,0.5153297450750987,50,92,304,24,28.0
77,13,118,9,2,0.8477265616942443,10,19,341,24,28.0
91,13,87,9,1,0.8787634970664222,64,0,292,24,28.0
94,59,74,2,3,0.9102496890821195,31,32,249,24,28.0
35,41,110,9,0,0.8143197449817838,97,69,336,24,28.0
32,75,231,3,3,0.6084665900912097,75,47,307,24,28.0
20,43,150,8,0,0.8892341699575925,41,35,59,24,25.98
68,4,82,5,4,0.5718013628273557,17,92,102,24,28.0
91,31,91,8,2,0.6636375966657251,26,82,332,24,28.0
68,61,197,3,3,0.7843928413270875,29,39,168,24,28.0
74,28,79,8,1,0.5232244086428808,7,50,341,24,28.0
64,34,341,8,3,0.9127072187869054,60,61,294,24,28.0
90,86,289,9,0,0.5070432060814349,98,51,233,24,28.0
72,67,281,4,0,0.6902830664736082,89,97,296,24,28.0
19,22,162,8,4,0.5284764336478406,90,94,348,24,28.0
19,30,379,8,0,0.5562023556389744,33,16,145,24,28.0
76,57,343,9,0,0.6773354133051552,85,33,154,24,28.0
27,18,231,2,4,0.6487567525568889,3,42,100,24,24.36
14,5,136,8,0,0.7710209922769744,95,43,192,24,27.52
99,41,188,9,2,0.7381164067585813,26,57,267,24,28.0
81,20,326,8,0,0.6088070122244128,12,72,269,24,28.0
15,86,161,4,3,0.7819087402875855,72,11,135,16,28.0
61,75,119,9,3,0.8418824123889022,2,97,313,24,28.0
19,46,113,9,4,0.9949728050378617,95,3,51,8,28.0
94,0,380,1,2,0.791870112637111,6,65,192,24,28.0
81,46,139,8,4,0.631760721241866,34,40,390,24,28.0
66,37,284,8,3,0.5197337815371676,86,3,225,24,28.0
61,37,392,5,4,0.8087282901988802,80,88,73,24,28.0
95,76,275,3,1,0.5417911110001778,1,91,51,24,28.0
31,70,53,1,3,0.8572480763921748,51,30,341,24,26.22
35,27,182,3,1,0.928598793612277,56,96,54,24,25.51
46,85,263,6,3,0.5849407936355739,50,44,240,24,28.0
37,58,263,5,1,0.8662322395887259,81,16,245,24,28.0
16,88,89,8,2,0.8744176429483586,50,72,72,24,28.0
41,30,66,7,1,0.8910970180232263,29,63,228,24,28.0
46,89,171,6,1,0.867327248926532,24,12,368,24,28.0
75,4,252,8,4,0.8081264134185506,43,98,118,24,28.0
11,39,342,6,0,0.9896165416486222,74,35,124,24,27.19
82,69,83,5,3,0.615548239121656,31,80,181,24,28.0
42,42,156,9,1,0.6566622831504124,93,19,216,24,28.0
32,40,349,3,1,0.5746742251597368,86,57,150,24,28.0
66,86,205,3,0,0.7527729689840821,93,84,390,24,28.0
35,50,170,2,2,0.9753228123629736,25,32,149,24,22.97
77,72,185,2,4,0.6172654359926371,54,42,159,24,28.0
30,21,314,2,2,0.8184717877134394,0,99,157,24,25.28
14,40,117,2,4,0.6848513610046427,85,64,256,24,28.0
73,87,117,2,0,0.7330710677801575,44,51,165,24,26.26
83,64,179,1,4,0.9452331288121956,75,23,399,24,28.0
39,83,376,2,3,0.6302437895286745,11,48,387,24,28.0
55,42,179,5,0,0.9360267156897468,79,53,84,24,27.59
61,32,133,8,2,0.7066562807005552,61,60,203,24,28.0
46,29,144,1,2,0.740843884330769,4,65,259,24,22.93
99,24,221,5,2,0.7616742472095761,51,65,373,24,28.0
21,74,117,9,1,0.5087949581062623,14,41,80,24,28.0
95,52,311,1,4,0.706527173976699,53,55,293,24,28.0
30,99,104,6,3,0.5049416438877308,59,10,352,24,28.0
40,76,67,6,0,0.9501385135638458,31,14,62,16,23.67
67,89,316,1,1,0.7012275891394848,0,38,76,24,25.36
45,31,80,6,0,0.6225484587643181,81,21,80,24,26.21
82,45,268,1,3,0.7033175278115262,4,78,163,24,28.0
18,44,269,8,4,0.8305771348595465,41,21,152,24,28.0
69,85,304,5,3,0.5354567365900338,73,73,139,24,28.0
98,52,169,6,3,0.9533344073075951,95,74,279,24,28.0
11,54,320,4,4,0.5373983239984697,73,16,165,24,28.0
33,73,165,3,2,0.5216099686274787,2,4,77,8,23.11
87,10,249,3,3,0.7001625916638943,70,93,131,24,28.0
97,5,235,3,3,0.9216513376019955,48,50,236,24,28.0
15,89,157,3,2,0.6504932546308917,19,9,75,16,22.12
57,90,63,4,2,0.9934384234708602,22,84,377,24,28.0
48,8,144,9,0,0.9768016838753972,59,66,390,24,28.0
66,71,319,7,1,0.735478426195515,19,45,222,24,28.0
13,83,197,2,0,0.6074482167871159,38,43,167,24,21.83
27,46,208,3,0,0.5557749536734287,54,87,134,24,26.49
52,3,120,6,3,0.7765883530683783,13,57,277,24,28.0
50,34,295,1,2,0.8307883702870292,43,54,376,24,28.0
27,82,384,7,3,0.5131423861688036,38,41,298,24,28.0
63,29,69,9,4,0.6622267108090838,93,38,362,24,28.0
66,36,182,3,1,0.8198738560188398,72,10,303,24,28.0
31,97,145,6,0,0.9542231028452008,87,42,327,24,28.0
12,13,110,6,0,0.947933469578934,5,40,280,24,18.51
34,97,188,5,0,0.5824733303790941,45,85,225,24,28.0
72,38,187,5,0,0.6871685314800982,58,77,213,24,28.0
36,72,232,6,0,0.8198510310795513,59,60,85,24,28.0
94,26,218,3,3,0.6912218525270801,18,56,171,24,28.0
42,22,112,6,2,0.7075227469769501,58,24,66,24,28.0
48,76,397,7,0,0.7069243722860835,43,35,119,24,28.0
89,44,282,4,0,0.7905739574866302,44,66,381,24,28.0
49,45,231,9,0,0.8240435560542281,37,99,106,24,28.0
75,80,79,3,4,0.6978087328966343,35,53,146,24,28.0
74,81,53,7,2,0.8242119658857894,91,21,283,24,28.0
34,80,108,9,3,0.6078456839864428,15,15,104,16,28.0
70,94,384,8,2,0.8026928040063281,7,70,315,24,28.0
66,3,92,9,3,0.5123870634671919,42,66,299,24,28.0
91,50,287,8,2,0.761353001586051,33,58,179,24,28.0
11,9,200,6,3,0.7936917976343236,16,81,63,24,27.78
90,78,253,7,1,0.6708080312336674,33,70,373,24,28.0
52,63,293,7,1,0.5421953732850955,60,74,156,24,28.0
29,10,241,1,1,0.7884554539491897,75,27,212,24,21.71
17,90,201,2,0,0.6451603019667831,24,99,149,24,24.91
12,4,370,6,2,0.5381257821731267,53,93,275,24,28.0
25,45,64,2,3,0.6619480138855256,72,81,68,24,27.21
77,69,164,1,2,0.6570837063959818,22,62,203,24,28.0
69,94,142,5,0,0.8997562519810458,11,21,301,24,28.0
93,28,221,6,0,0.9584916985907013,12,41,128,24,28.0
27,49,307,7,2,0.5986707090956447,67,46,295,24,28.0
98,74,289,9,2,0.5914866917074347,69,42,379,24,28.0
32,78,328,8,4,0.9862947683757787,62,50,282,24,28.0
41,37,281,8,4,0.764172346718277,38,40,97,24,28.0
91,27,126,2,1,0.8798474988999558,49,18,108,24,25.15
77,66,333,2,2,0.8240589615104172,55,51,159,24,28.0
12,22,194,7,1,0.7492209202174972,45,69,80,24,28.0
18,34,130,4,3,0.5376240088389664,23,73,363,24,28.0
73,29,206,7,1,0.643632915495874,54,27,167,24,28.0
90,74,114,1,3,0.8957705031666001,59,8,205,24,28.0
12,50,185,2,2,0.7589348095905656,57,69,142,24,25.88
21,8,154,1,2,0.666037621090668,43,31,354,24,22.94
63,15,134,8,1,0.7554983959671713,20,47,77,24,28.0
89,9,101,4,1,0.795703706449457,99,95,111,24,28.0
13,40,250,3,3,0.8361262500371067,8,1,244,24,23.41
57,68,77,7,4,0.9031976466674916,39,71,258,24,28.0
39,80,276,1,0,0.7271580759391956,47,48,394,24,27.54
11,88,63,7,0,0.5589936041621977,16,30,375,24,26.76
98,36,113,2,1,0.6893757242203369,48,55,396,24,28.0
67,26,104,7,4,0.8334476354351712,22,46,256,24,28.0
75,98,389,9,1,0.6944792428139687,96,46,240,24,28.0
21,42,389,1,2,0.6366182097319739,59,65,136,24,28.0
99,25,376,5,3,0.9257654026437468,30,21,66,24,28.0
93,19,284,8,1,0.6810279250862457,37,52,77,24,28.0
86,28,249,2,1,0.8411131883529955,21,44,276,24,28.0
30,70,238,4,2,0.5195984177278715,95,95,124,24,28.0
91,4,188,6,2,0.8307910106877967,41,86,168,24,28.0
90,9,131,8,2,0.9895146797125696,58,87,180,24,28.0
47,1,250,4,1,0.6875206472474509,72,1,76,8,25.98
46,70,117,2,3,0.5673294633120927,64,78,383,24,28.0
70,84,232,7,3,0.8218206864393631,11,78,320,24,28.0
26,33,285,3,2,0.7486756615634249,3,14,152,16,22.77
44,73,104,2,3,0.8503121790811505,91,21,81,24,27.96
92,50,52,6,1,0.96866978156235,58,90,250,24,28.0
86,13,356,4,3,0.9770690396919046,79,77,102,24,28.0
37,17,184,2,0,0.623017613107115,96,34,163,24,22.6
30,27,93,8,1,0.830595449865969,51,14,360,24,28.0
52,49,311,1,3,0.9328870611780378,30,73,339,24,28.0
50,9,357,9,2,0.5483491927731686,6,3,97,8,28.0
83,78,215,4,3,0.8537766779596598,99,26,322,24,28.0
79,53,313,2,4,0.9004688479104281,4,68,96,24,28.0
83,39,171,7,3,0.6513623980391096,27,42,126,24,28.0
56,48,391,6,1,0.7714712028988628,5,74,270,24,28.0
78,70,199,5,3,0.847715260734125,96,0,231,24,28.0
55,40,297,2,0,0.5804416838710295,29,45,366,24,28.0
22,88,283,8,4,0.6121049061044216,61,43,97,24,28.0
83,58,234,9,4,0.618802248491513,53,33,389,24,28.0
16,96,111,9,2,0.7851240624736997,75,4,381,24,28.0
44,83,342,1,0,0.9724543433749568,73,76,353,24,28.0
71,83,398,9,3,0.6282402631840529,27,76,170,24,28.0
12,36,196,3,0,0.7659106808209715,86,39,227,24,22.47
82,28,91,2,3,0.9157266171226777,30,91,357,24,28.0
48,59,399,3,2,0.5174329531585128,97,13,267,24,28.0
93,41,356,8,2,0.6803348321546514,42,72,196,24,28.0
93,60,155,3,2,0.6106176739589511,28,5,178,16,28.0
61,23,301,7,2,0.6653695717829826,19,62,129,24,28.0
72,68,393,7,0,0.6036563366213707,96,83,199,24,28.0
70,20,86,6,2,0.9531482009535804,37,59,375,24,28.0
41,79,294,3,0,0.5150291561009992,29,21,68,24,26.32
40,19,196,2,2,0.6670073353788271,53,26,384,24,28.0
21,77,248,1,1,0.7134772227482384,9,18,259,24,20.33
39,29,202,8,1,0.5862270432242305,95,34,356,24,28.0
80,70,204,1,2,0.5020985804152827,5,5,382,24,28.0
57,76,307,3,2,0.6562873635389291,1,50,203,24,28.0
79,19,328,6,3,0.6064629752413007,7,56,226,24,28.0
97,20,290,4,4,0.5743120652349525,92,15,127,16,28.0
61,1,266,2,1,0.604591126456737,17,80,286,24,26.89
85,34,135,7,0,0.757251082428546,20,0,181,16,28.0
67,0,190,1,3,0.5083197321009751,50,2,227,24,27.79
35,30,367,3,3,0.6313949861777096,43,80,215,24,28.0
39,65,185,5,2,0.5386601223360936,61,74,128,24,28.0
75,95,89,1,0,0.8853863441053036,12,85,200,24,23.63
45,42,163,1,4,0.5773037683685208,29,70,315,24,28.0
75,93,260,7,4,0.7457559102024217,88,33,304,24,28.0
95,37,63,7,1,0.8663701071678962,52,2,218,24,28.0
17,89,145,2,0,0.9180674343893703,67,91,315,24,26.52
84,49,200,3,0,0.67108649134342,90,15,153,16,28.0
12,51,347,2,2,0.5910337557871448,6,56,347,24,27.12
18,5,125,7,3,0.6620772014810865,53,26,389,24,28.0
68,6,271,8,1,0.8076345801717938,49,17,67,24,28.0
25,51,208,5,3,0.5183944583594153,41,80,254,24,28.0
59,76,258,3,1,0.5005729753141281,96,69,241,24,28.0
16,43,381,7,1,0.7547009347654852,61,86,138,24,28.0
27,6,359,3,4,0.6925625354596111,58,58,284,24,28.0
78,62,147,8,0,0.634818082608338,74,87,187,24,28.0
32,15,193,8,3,0.6320335678368325,29,62,356,24,28.0
98,45,170,5,2,0.8471927262557706,62,49,317,24,28.0
78,72,349,4,0,0.7839602516367041,9,45,277,24,28.0
67,36,101,3,0,0.7346910252912977,5,57,177,24,21.03
57,31,60,1,4,0.7827360657751252,96,93,347,24,28.0
90,26,52,2,4,0.9964293875923149,33,36,347,24,28.0
74,59,306,4,1,0.9075916161463764,52,21,238,24,28.0
31,49,65,7,0,0.7504984183060979,70,80,212,24,28.0
29,1,312,1,2,0.6665373398125987,26,77,134,24,25.55
77,59,292,5,0,0.6897968219112199,82,87,69,24,28.0
85,88,175,7,1,0.5328883517055722,31,50,137,24,28.0
51,62,138,3,0,0.5552171856543582,25,47,313,24,27.22
14,10,91,3,2,0.7777325029543364,18,47,238,24,18.84
41,45,397,4,1,0.5893464761431566,17,11,164,16,27.99
81,96,95,7,1,0.5131693508742761,4,97,324,24,28.0
80,38,347,1,1,0.5165981575327809,91,19,145,24,28.0
28,31,175,3,0,0.846863030731221,17,11,346,24,19.59
96,47,131,4,0,0.5362948215845593,54,60,133,24,28.0
49,57,121,1,4,0.5980703994304992,52,60,223,24,28.0
83,59,100,9,4,0.8090453115824952,83,47,261,24,28.0
49,6,380,5,2,0.9917618608739814,69,60,361,24,28.0
19,45,385,9,2,0.5109256886038893,2,65,255,24,28.0
61,92,230,6,2,0.9461154299744358,83,85,83,24,28.0
59,32,378,3,1,0.7270380721561709,53,32,314,24,28.0
66,39,357,2,3,0.5271934830007862,2,14,151,16,28.0
91,22,284,3,4,0.6202744241072935,57,57,234,24,28.0
16,38,383,8,3,0.740406394648383,79,40,211,24,28.0
55,87,297,5,4,0.6396501946067281,49,4,284,24,28.0
